CLUE,ANS,POS
"Admittance, entree ",access,2
Alter ,change,2
Split ,separate,2
"Support, maintain ",uphold,1
Niggardly ,stingy,1
"Bolstered, sustained ",supported,8
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,1
Large airship ,zeppelin,1
Prove - protest ,demonstrate,1
Legally responsible ,liable,2
Not sellable ,unmarketable,5
"Peers, matches ",equals,15
Fly larva ,maggot,1
Petty quarrel ,spat,3
North African city ,tunis,3
Paper fastener ,staple,1
Desert illusion ,mirage,1
Mechanical man,android,4
