CLUE,ANS,POS,FOUND IN
"The Great Barrier ..., Australian natural wonder ",reef,1,Coral Reefs
Guardian - - ,angel,11,Guardian angel (figurative sense)
First-footing time ,new year,2,New Year's Eve
Individual Savings Account ,isa,2,"Research: Understand what types of ISAs are available – Cash ISAs, Stocks & Shares ISAs, Innovative Finance ISAs, or Lifetime ISAs"
Stormy ,blustery,6,Blustery conditions
Fatty ,adipose,4,Adipose tissue
French river,loire,2,Loire River
"American state, capital Boise ",idaho,2,Gem State (nickname for Idaho)
"Grate, scratch ",scrape,1,Scrape off
Vanity Fair author ,thackeray,1,William Makepeace Thackeray
Tedious ,irksome,18,Irksome (when boredom is accompanied by frustration)
Small acting role; item of jewellery ,cameo,1,Cameo appearance
South Indian people or language ,tamil,2,Tamils (major ethnic group in southern India)
Device to abstract solid matter ,filter,14,Sand filter
Increase by 100%,double,2,Doubled
Senior ,elder,1,Elderly
"Author of The Female Eunuch, b.1939",greer,1,Germaine Greer
A vote against ,nay,2,Nay-saying
Set up; equipment ,rig,12,"The Eastern population originates from as far north as Canada, while their Western counterparts hail from northern California"
Demand firmly ,insist,1,Insistently requesting
"Adversary, antagonist ",opponent,4,Opponent in conflict
Regular habit ,ritual,9,Established ritual
Rising warm air ,thermal,1,Ascending thermal column
Scottish residence of the British sovereign,balmoral,2,Balmoral Estate
Loud cry of a bull ,bellow,1,Bellowing
Cured or smoked ham ,gammon,13,Gammon (a hind leg of pork cured and smoked for drying out)
