CLUE,ANS,POS
Type of nut ,cashew,5
Least fatty ,leanest,1
Without assistance ,unaided,2
Deliver from danger ,rescue,3
Decayed or corrupt ,rotten,1
European capital ,oslo,16
Make known to others ,reveal,5
Not very good,mediocre,1
Passenger ship ,liner,2
Salad vegetable ,lettuce,1
Minor argument ,tiff,3
Precious stone ,sapphire,4
Given to bragging ,boastful,1
Massacred ,butchered,4
Pharmacist ,dispenser,3
Tiny amount,iota,2
Hill ,tor,9
Tycoon ,magnate,1
Famous battle in Texas launched by the Mexican army ,alamo,1
Cheerfully willing to do favours ,obliging,1
Within the bounds of belief,credible,2
Metal beam,girder,2
