CLUE,ANS,POS
Prisoner held as surety ,hostage,1
Tight group of like things,cluster,7
Likeness; statue ,image,2
Persistently avoid ,shun,3
"Foretold, forecast ",predicted,1
"Choke, strangle",throttle,8
Saunters ,strolls,2
Sea bird ,fulmar,17
Cause to feel unhappy ,sadden,2
Deadly ,lethal,1
"Indira -, Indian PM ",gandhi,1
Measuring sticks ,rulers,1
"Devilment, impishness ",mischief,1
Part of country surrounded by foreign territory,enclave,1
"Enormous, gigantic ",colossal,1
Fully developed ,mature,1
Doubts; reconsideration ,second thoughts,3
Stop,cease,2
Distraught ,grief-stricken,7
Astern ,aft,1
