CLUE,ANS,POS
In a tidy manner ,neatly,1
Cultivated plot of ground ,garden,6
Waterway ,canal,3
Chaser of criminals for reward ,bounty hunter,1
Bring to a close ,end,3
Vocalist ,singer,1
Job ,occupation,6
Act imposed for sin ,penance,1
"Go regularly to, church perhaps ",attend,1
Fully functional ,up and running,10
Perceive,notice,2
Ungenerous,stingy,1
Price of passage ,fare,2
"Hat, for a country-and-western singer perhaps",stetson,1
Drink ,beverage,1
Power of creative thought ,imagination,1
End of day ,sunset,1
