CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,2
Smoothing with heat ,ironing,1
Ruler ,king,1
Cultivate ,nurture,1
Fullness ,satiety,17
Do away with ,abolish,3
Spooky ,eerie,4
Loud harsh cry as of parrot or chicken ,squawk,2
Diminutive inhabitant of Hundred Acre Wood ,roo,7
An up-slope ,ascent,2
Sidewalk ,pavement,1
Prize ,trophy,1
Pieces of music for groups of nine ,nonets,2
Plant with edible stalks ,celery,7
Hoist; wading bird ,crane,2
A coarse cloth ,calico,19
Accumulate ,hoard,5
Small hard growth on skin,wart,1
Matrix; arrange ,array,1
Representations or reflections ,images,3
Not favoured by chance ,unlucky,1
Form of water ,steam,3
Capital of Sweden ,stockholm,1
Place or set apart ,isolate,2
Aubergine ,eggplant,2
Sufficiently ,adequately,1
Stone worker ,mason,1
"Eg, arras, Gobelin ",tapestry,3
