CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,1
Swell ,balloon,1
Noise of an explosion ,bang,4
Cheroot ,cigar,2
Tested or scrutinised ,examined,1
Wintry missile ,snowball,4
Pampas cowboy ,gaucho,5
Way in ,entrance,1
Small biting fly,midge,1
"Hurting, painful ",sore,3
Agile ,nimble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,1
Altruistic,selfless,4
Make more concentrated ,condense,9
Depart; permission ,leave,2
Land once belonging to a nobleman,manor,1
A fight or contest ,combat,2
"Desire or liking, for power or food ",appetite,6
