CLUE,ANS,POS
Ancient stringed instrument ,lyre,2
Original New Zealanders ,maori,1
Drinker's paunch ,beer belly,1
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,1
"Distinguished, prominent ",eminent,1
Celestial body of hot gases ,star,2
Reach ,attain,7
Unmoving yet ,still,14
Soldier in a light cavalry regiment ,hussar,2
Pursue,chase,1
Smart Alecs?,wise guys,1
Devil ,demon,7
"Guard, keeper ",warden,2
Life-supporting gas ,oxygen,1
Jupiter is one ,planet,1
Irrational fear ,phobia,1
Thoroughfare ,avenue,4
Those fully grown ,adults,1
Grain-stores ,silos,2
Imperial land measurement ,acre,1
