CLUE,ANS,POS,FOUND IN
Thou,you,2,Art (art thou) - Are you
Refuse to do business with ,boycott,7,Boycott collaboration
Thrill,excite,1,Excitement
Taking to be the case ,assuming,6,Assuming its correctness
'Lolita' author ,nabokov,1,Vladimir Nabokov
Convexity of the surface of a road ,camber,11,Camber (specific term for road convexity)
Grasp firmly,seize,6,Seize sturdily
Compulsory,forced,4,Enforced
Turn hide into leather ,tan,2,Cure the hide to prevent decay using salts and chemicals that remove hair and fats while retaining flexibility; this process is called tanning.
(Of a romance) rapidly sweeping you off your feet? ,whirlwind,16,Whirlwind affair
