CLUE,ANS,POS
Very loud and shrill,ear-splitting,4
Bewitching ,magical,7
Difficult and tiring,arduous,2
Young hens,pullets,2
City thoroughfare ,street,3
Godparent ,sponsor,1
Clarified butter,ghee,1
A really foul smell ,stench,1
Get on - governing body ,board,1
State of equilibrium ,balance,1
Beyond normal limits ,excessive,18
It's said to be the best medicine ,laughter,1
Fomenter of unrest ,agitator,1
Church minister's house ,manse,4
Musically low speed ,lento,5
Leave out ,omit,3
Tunes ,melodies,1
Inconsequential ,minor,2
Large and scholarly book ,tome,1
Vast and indiscriminate ,wholesale,10
London terminus ,euston,14
German cherry brandy ,kirsch,2
Card game ,canasta,10
Furious ,irate,7
Ambiguous ,equivocal,4
Sole ,only,2
Aperture ,gap,3
Wall paintings ,frescoes,2
Skinflint ,miser,4
Prolonged; nagging ,persistent,2
Rules observed in polite society,etiquette,1
