CLUE,ANS,POS,FOUND IN
Agra tourist attraction ,taj mahal,1,"Wonderful plains: The vast, rolling landscapes surrounding the iconic Taj Mahal in Agra, India."
Two times ,twice,2,Twice as much
Long-haired rabbit ,angora,6,"Angora bunny (typically associated with angora goats, but used metapromptically for a long-haired animal)"
Self-satisfied ,smug,20,Smug satisfaction (in a lighthearted sense)
Widespread killing ,massacre,11,Deliberate massacre
"Make out, distinguish by eye ",discern,2,"Visible contrasts: Differences in color, size, shape, texture, etc., that enable one to discern between objects at a glance."
Arrow maker ,fletcher,7,Fletcher (historically a person who made or repaired bows and arrows)
Decisions of courts on issues of fact or law ,findings,17,Factual findings by the court
Qualified - expert ,able,5,Knowledgeable
They're smaller than towns ,villages,1,"Villages: Small rural settlements typically consisting of a few hundred inhabitants, larger than hamlets but smaller than cities or towns."
Automatic machine ,robot,5,Robotic
Desiccating ,drying,1,Drying out or dehydrating
Book series by John Galsworthy ,the forsyte saga,1,"The Forsyte Saga: This is the most renowned book series written by John Galsworthy, comprising four novels - ""The Man of Property"" (1906), ""In Chancery"" (1907), ""End of the Chapter"" (1908), and ""The Forsyte Chronicles: A Legendary Tale"" (1923)"
Inuit abode,igloo,1,"Igloo: Traditional winter shelter made from compacted snow, commonly used by the indigenous Inuit people for housing."
Strong drink ,vodka,10,Robust vodka (a type of strong alcoholic beverage)
Bunk ,berth,10,Shared berth or cabin (aboard a ship)
Elevate ,raise,1,Raise (increase in level or amount)
Shoves ,pushes,1,Pushes with force
"Of one from Warsaw, say ",polish,6,Home of the Polish Solidarity movement
Brigham Young state ,utah,4,Utah pioneer
Home loan ,mortgage,1,Residential mortgage
Patois ,dialect,1,"Jargon: Slang or informal language often used in a particular group or profession, which can be considered as its own dialect."
Aviators ,pilots,11,Aviation medicine: this refers to specialized medical knowledge focused on understanding how flying affects pilots' health and performance.
Warning of danger ,alert,2,Alerting
River flowing through Russia and Kazakhstan to the Caspian,ural,3,Ural's Eastern Arm
Hazel nut ,filbert,7,"Known in Europe as filberts, these nuts have a creamy texture."
Take small bites from ,nibble,2,Tiny nibbles: Similar to morsels but emphasizes the act of eating in small portions.
Dark-red fruit ,plum,20,Red plum (rarely seen in natural state but theoretically possible due to specific mutation or processing)
