CLUE,ANS,POS,FOUND IN
Home designer ,interior decorator,2,Interior decorator – A professional who designs and arranges interior spaces with furniture and décor.
Stingy hoarder ,miser,1,Miserly collector
Nun's title ,sister,6,Conventual Sister
Thin and metallic in sound ,tinny,3,"Tinny (describes thin-sounding audio quality; related to metallic tin, though not directly synonymous with the metal itself)"
Christian body noted for social work and bands ,salvation,1,Salvation Army
Young swan ,cygnet,2,Cygnet (most direct)
One eighth of a gallon ,pint,1,"Pint (US) or Quart (UK) when referring to liquid volume, which is one-eighth of US liquid gallons but two pints in the UK system."
Highly visibility or importance,prominence,1,Prominence 
"Speak indistinctly, as a drunk might ",slur,2,Slurring speech
Wholly engrossed ,absorbed,1,Completely absorbed
Of little weight ,light,6,Lightweight
Small water swirls ,eddies,20,Eddies in the stream
Building with many storeys,high-rise,3,High-rise building
Bacterium causing sore throats etc ,streptococcus,2,Strep (short for Streptococcus)
