CLUE,ANS,POS
A calling as to priesthood ,vocation,1
Great happiness and exhilaration ,euphoria,2
Soapy froth ,lather,4
Pieces of turf dislodged by golf clubs ,divots,1
Maritime ,nautical,18
Younger or lower in rank ,junior,2
In a chair ,seated,2
Bring in to the country ,import,1
Under way,in the pipeline,10
Distinctive sign,trademark,1
Delilah's strong man ,samson,1
Early bedtime enforced by military ,curfew,1
Extreme deviation from the mean -- our tile (anag) ,outlier,18
Part of the digestive system ,gut,3
Body that revolves around or serves another ,satellite,2
Irritate ,annoy,2
Throw (dice) ,roll,1
Illness ,malady,6
Prudent,careful,8
