CLUE,ANS,POS
Spanish friend ,amigo,1
Bear patiently ,endure,1
Taurus,bull,1
Origins ,roots,5
Evaluations ,assessments,2
Breaks out suddenly ,erupts,2
Travel through an area to learn about it ,explore,1
Follower of religion founded by Joseph Smith Jr. ,mormon,1
Hebridean island ,barra,18
Proximity ,closeness,2
State-of-the-art ,cutting-edge,1
Swapping ,exchanging,2
Attack by planes,air raid,6
Wardrobe ,closet,1
The kneecap ,patella,1
Right or means of entry ,access,5
Field of grass ,meadow,6
Handle something awkwardly ,fumble,3
Diminishes or puts at rest ,allays,16
Sailing ship ,barque,14
Form of mental illness causing one to withdraw into private world ,autism,1
Offer of marriage ,proposal,1
Compunction ,remorse,1
Unit of current ,ampere,1
