CLUE,ANS,POS,FOUND IN
River at Jarrow ,tyne,1,Tyne's edge
Burning fiercely ,flaming,2,Flaming hot
"Least common, most unusual ",rarest,2,Gastronarrativity (the rarest form of narrative focused on detailed gastric sensations and experiences)
Affable ,genial,4,Conggenial
Regular customer; backer ,patron,1,Loyal patron
Legitimate ,rightful,16,Rightfully earned
First lady ,eve,6,Hostess of state events
"... the Terrible, 16th-century ruler of Russia ",ivan,1,Ivan IV (Ivan the Terrible)
Pine leaves,needles,5,Lodgepole pine needles
Relating to citizens ,civic,3,Civic-minded
"King (I of England, VI of Scotland)",james,12,James I (James VI)
"Initially and formally, flying saucers ",ufos,2,UFOs (Unidentified Flying Objects)
