CLUE,ANS,POS
"Abode, home ",residence,4
Sense organ ,ear,2
Healing ointment ,balm,2
The home of sherry ,jerez,2
Small silky-haired spaniel ,maltese,7
4840 square yards ,acre,1
Fermenting grape juice ,must,1
Glance over ,scan,2
Set of clothes ,outfit,4
Female sheep ,ewe,2
Subdue by greater strength or numbers ,overpower,1
"Declare confidently, promise ",assure,3
Captain after Moby-Dick ,ahab,1
Song of loyalty ,anthem,1
Noble gas used in illuminated signs ,neon,1
Peter Pan author ,barrie,1
Strokes or fondles ,caresses,1
"Tube for air, cables, etc ",duct,4
