CLUE,ANS,POS,FOUND IN
Lady of the night before ,eve,4,Companion (general term for a companion at an event)
Precious stones,gems,1,Gemstone
Small pool of muddy water ,puddle,17,Filthy puddle
Small role for a well-known actor,cameo,8,Speaking cameo
Disastrous destiny ,doom,8,Doom-laden destiny
Belonging to you ,yours,10,Legally yours
Clasp ,embrace,11,Embraced tightly
A very black colour of black ,jet,1,Jet black
Out of breath ,puffing,6,Huffing and puffing
For a single time only ,once,5,Once-in-a-lifetime
"Sharpen, appetite say ",whet,8,Whetting the appetite
