CLUE,ANS,POS
Last-born ,youngest,3
"English poet, 1922-85 ",larkin,1
Veil worn by Muslim women,chador,6
Simultaneous discharge of guns ,salvo,7
Red (in heraldry),gules,1
Fish; edible cactus ,tuna,2
Put off ,delay,2
Flat highland ,plateau,1
Person in holy orders,cleric,14
"'Corpulent, round (6)' ",rotund,3
Norwegian dramatist ,ibsen,1
Long and hard journey ,trek,3
Sorrow ,grief,1
Royal paraphernalia ,regalia,9
Stinging plant ,nettle,1
Cake decoration ,icing,2
First meal ,breakfast,1
Bet ,wager,3
"Contemplates, considers ",reflects,2
Relating to atomic energy ,nuclear,1
