CLUE,ANS,POS
Grossly overweight ,obese,1
"In music, below the correct pitch ",flat,1
Of towns and cities ,urban,1
Ancient vehicle ,chariot,1
Comic sketch ,skit,13
Golf ball support,tee,1
"Austere, serious ",severe,1
Journey by water or through space ,voyage,2
"Burning, corrosive ",caustic,17
Ballroom dance,waltz,3
Cul-de-sac,dead end,5
Departed ,gone,3
Place in peril ,endanger,3
Apparatus for heating,radiator,7
Region of NE France bordering on English channel ,normandy,1
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
Future prospect ,outlook,16
"Prediction, of weather perhaps ",forecast,1
Birdsong ,tweet,2
Novel by Louisa May Alcott ,little women,1
Public speaker ,orator,1
