CLUE,ANS,POS
Strange and exciting ,exotic,7
Meal ,dinner,1
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,2
Group of musicians ,orchestra,4
Startling revelation ,eye-opener,12
Early nineteenth century anti-machinery demonstrator ,luddite,1
"Incompetent, clumsy",inept,2
Mass for the dead ,requiem,1
Something with independent existence ,entity,1
Inflammatory skin condition ,eczema,3
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
Annual ,yearly,1
