CLUE,ANS,POS,FOUND IN
Season of falling leaves ,autumn,1,Autumnal
Moll Flanders author ,defoe,1,Daniel Defoe
Motherly,maternal,9,Maternal instincts
Wireless ,radio,14,Radio waves
His touch turned to gold ,midas,5,Midas effect
Quantity of medicine ,dosage,1,Prescribed dosage
Quick look ,glance,4,Fast glance
Quick way to meet a new partner?,speed dating,3,Speed dating events
Estrange ,alienate,1,Alienated
Bird of prey ,raptor,16,Raptor (general term for birds of prey)
Branch of study of the physical world ,science,2,Natural sciences
"Long, narrow hilltop ranges ",ridges,12,Torrid ridges
Put or forced out ,ousted,12,Ousted (from leadership position)
Unwanted plant ,weed,2,Weeds
War-torn,battle-scarred,15,Battle-scarred region
Relative three generations earlier ,great-grandmother,2,Great-grandmother or great-grandfather
