CLUE,ANS,POS,FOUND IN
European capital ,prague,13,Prague - Czech Republic
"Irish organisation for women, initially ",ica,1,"ASTI (Association of Secondary Teachers Ireland), assuming we're looking at organizations related to education that involve both genders but historically associated with men"
Particles of stone/sand ,grit,15,Gritstone (a coarse-grained rock or mineral matter)
Jousting weapon ,lance,2,Partisan: Similar to a lance but with small blades at each end for cutting; less common than lances or halberds in jousting tournaments.
In a drowsy or semi-conscious state ,comatose,14,Comatose (if in a deeper semi-conscious state)
Hot drink ,cocoa,20,Coco bunny (cocoa or hot chocolate with added flavors like mint or peppermint oil to resemble a bunny shape when served in certain cups).
One of the biblical twelve ,apostle,51,"Apostle (the term itself is commonly used for all members, but can be construed as a singular entity here)"
Curved oriental sabre ,scimitar,4,"Scimitar (broadly used in some parts of Asia, although not exclusively 'oriental')"
Widely known and esteemed ,noted,19,Noted expert witness
Friendly - type ,kind,9,Kindly
Extensiveness - measure ,length,16,Span length
Put an end to; ruin ,destroy,10,Destroy (completely or figuratively)
