CLUE,ANS,POS,FOUND IN
Wheedle - coax,cajole,16,Cajole gracefully
Retail branches ,outlets,3,Sales outlets
Fail; girl ,miss,2,Misstep
Obligation ,duty,1,Mandatory duty
Delight; magical object ,charm,2,Precious charm
Books of maps ,atlases,1,Atlas (for geographic atlases specifically)
Standard score for golfers ,par,4,Par score
Moose ,elk,5,"Known as ""elk"" in some countries outside of North America"
Abusive harangue ,diatribe,3,Wrathful diatribe
Specialised language,jargon,1,Jargon: specialized terminology used by a particular profession or group
Happen again ,recur,2,Recurrence
First performance ,premiere,3,Premiere show
