CLUE,ANS,POS
Jewellery item with pin ,brooch,1
Country in the Balkans ,albania,2
Garden frame for climbers ,pergola,2
Not convinced ,unpersuaded,4
Primate with a long tail ,monkey,1
Fake,spurious,5
Urge on ,impel,3
Murderous ,homicidal,3
Remove skin as from apple ,peel,1
Group of houses ,estate,8
Draw towards one ,attract,1
Lavish meal ,banquet,1
Test consisting of short questions ,quiz,1
Passage taken from book etc ,extract,7
Conjunction ,and,1
Lerner and Loewe musical ,gigi,5
River joining the Thames at Reading ,kennet,1
One - mutual agreement,unity,14
Autocratic ruler ,dictator,1
Existing in fact ,actual,3
Person eating ,diner,2
Put a number to ,quantify,2
