CLUE,ANS,POS
Estate car ,station wagon,1
Temporary discharges of workers ,layoffs,2
"Marlon --, US actor ",brando,1
Greek aubergine-based dish,moussaka,1
It's now Sri Lanka ,ceylon,1
Pirouette ,revolve,8
Actor ,thespian,1
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
Intimidating behaviour ,harassment,15
Allotted portion ,share,3
Lack of rainfall,drought,1
Small children ,tots,11
Glancing rebound ,ricochet,3
Middle Eastern market ,bazaar,2
Martial art ,karate,1
Make a hole in ,pierce,6
