CLUE,ANS,POS,FOUND IN
Ravine ,canyon,3,Canyon (North America)
Rutland town ,oakham,1,"Rutland is a county town located in England, and within its boundaries lies the largest settlement named Oakham which serves as the central city."
Cab ,taxi,2,Taxi (common synonym)
Scent bag - shampoo envelope,sachet,2,Fragrance sachet
Dot-dash signalling ,morse code,3,"It also finds use in aviation navigation aids like the VOR (VHF Omnidirectional Range) system, which transmits Morse code identifiers of stations that pilots can listen for on their radios to verify they are tracking the correct beacon."
Shoe with a canvas upper ,espadrille,7,"Espadrille (a type of shoe with a canvas upper, traditionally made with jute fibers)"
Boxer who leads with the right hand ,southpaw,3,"Southpaw (opposite for clarity, as southpaws are left-handers and lead with their left)"
Don't take the rubbish ,refuse,1,Refuse rejection
Military group ,platoon,5,"Platoon (A small unit of soldiers, typically part of a larger regiment or battalion)"
Material worn knotted round throat,necktie,2,Necktie 
Cricket fielding position,mid-off,4,"Cover – Between mid-off and midwicket, they are pivotal for catches or stopping boundaries."
Essence ,gist,20,Gist (as in the essence of a message)
Illustration on special paper in a book ,plate,15,Bookplate
The Garden of Eden ,paradise,18,Garden as paradise lost analogy
Family relative ,nephew,5,Nephew or niece
