CLUE,ANS,POS
Large flat dish ,platter,1
(US) lorry driver ,trucker,3
Pugilism ,boxing,1
Tome ,book,1
Bodkin ,needle,1
One works among trees ,forester,2
"Jolts, jars ",shocks,1
Male deer ,stag,2
Average (but poor),mediocre,2
Catch fire ,ignite,1
Unknown or peculiar ,strange,6
Earliest; good degree ,first,1
Swift deer-like animal ,antelope,1
Repair ,mend,1
Detective ,sleuth,1
Illuminated ,lit,1
Impediment,obstacle,2
Prizes or remunerations ,rewards,4
Elucidated,clarified,2
Wealthy businessman ,magnate,13
Soft toffee,fudge,9
Alloy ,brass,2
Seldom ,rarely,1
