CLUE,ANS,POS,FOUND IN
Speech impediment ,stammer,3,Stammering: Interrupted speech caused by a delay in the fluency of repeating specific sounds or words.
HGV ,lorry,4,Lorry with a substantial load
Concurring ,agreeing,1,Agreeing with a point or opinion
Defeat ,conquer,3,Conquered
Kidnap ,abduct,1,Abducted
Tongue organ ,taste bud,6,Taste buds
Stay on as if reluctant to leave ,linger,16,Leisurely lingering
Home ,abode,2,Domestic abode
Extreme unkindness,cruelty,4,Abhorrent: Extremely repulsive or detestable; an epitome of cruelty in demeanor.
"Region of eastern France, and famous Cross ",lorraine,5,Lorraine region
Sudden extreme anxiety ,panic,1,Panic attack
Survey of how people have just voted ,exit poll,7,Exit poll data (if conducted)
Collected ,gathered,2,Gathered together
Desecrate ,violate,12,Violate divine reverence
