CLUE,ANS,OUTPUT
Keen ,eager,"['Sharp as a tack', 'Acute', 'Intelligent', 'Discerning', 'Perceptive', 'Insightful', 'Sagacious', 'Astute', 'Canny', 'Informed', 'Knowledgeable', 'Well-informed', 'Savvy', 'Bright-eyed and bushy-tailed (a playful phrase)', 'Prudent', 'Quick-witted', 'Canny', 'Shrewd', 'Astute-minded', 'Illuminated']"
Noisy quarrel ,fracas,"['Brawl', 'Fight', 'Ruckus', 'Squabble', 'Quarrelsome', 'Commotion', 'Clamor', 'Hullabaloo', 'Hubbub', 'Tussle', 'Scuffle', 'Frenzied row', 'Discordant din', 'Shouting match', 'Unpleasant altercation', 'Loud argument', 'Boisterous dispute', 'Clattering combat', 'Vehement vociferation', 'Raucous ruckus']"
Telephones ,rings,"['Phones', 'Mobiles', 'Cell phones', 'Handsets', 'Hand-phones', 'Cellular devices', 'Wireless phones', 'Mobile communication devices', 'Handheld communicators', 'Portable phone systems', 'Digital phones', 'Cordless phones', 'Wireless communicators', 'Cellular systems', 'Radio-telephones', 'Wireline phones', 'Corded phones', 'Telephone systems', 'Phone networks', 'Mobile networks']"
White wine with blackcurrant syrup ,kir,"['Claret', 'Merlot', 'Pinot Noir', 'Burgundy', 'Shiraz', 'Chablis', 'Chardonnay', 'Sauvignon Blanc', 'Riesling', 'Gewurztraminer', 'Chenin Blanc', 'Verdicchio', 'Frustrated (blackcurrant can be frustrating to some!)', 'Blackcurrant wine', 'Syrupic', 'Fruit-infused', 'Berry-flavored', 'Sweet and fruity', 'Wine-based drink', 'Tasteful concoction']"
Moving forward ,progressing,"['Ahead', 'Next stage', 'Upcoming', 'Forthcoming', 'Future', 'Down the road', 'In store', 'In the pipeline', 'Coming up', 'On the horizon', 'To be done', 'The next step', ""What's to come"", 'In the works', 'On the agenda', 'Scheduled', 'Planned', 'Upcoming event', 'Future development', 'Next chapter']"
One that may be dressed for dinner ,salad,"['Gourmand', 'Epicure', 'Bon vivant', 'Foodie', 'Gastronome', 'Culinary connoisseur', 'Palate', 'Epicurious', 'Delicieux', 'Savorist', 'Flavionista', 'Taste expert', 'Gourmet', 'Fine diner', 'Connoisseur of cuisine', 'Discerning diner', 'Refined palater', 'Sophisticated epicure', 'Cultivated gourmand', 'Exquisite epicurious']"
Where one grows fruit - play ,cherry orchard,"['Orchard', 'Grove', 'Tree farm', 'Vineyard', 'Garden', 'Plantation', 'Nursery', 'Greenhouse', 'Conservatory', 'Botanical garden', 'Arboretum', 'Fruits and veggies stand', 'Farm-to-table operation', 'Produce section', 'Fruit stand', 'Tree nursery', 'Vinescape', 'Harvest ground', 'Edible landscape', 'Bounty patch']"
Slow a vehicle ,brake,"['Slumber', 'Dither', 'Drag', 'Lag', 'Stall', 'Snooze', 'Idle', 'Plod', 'Trundle', 'Crawl', 'Meander', 'Mosey', 'Creep', 'Slog', 'Trudge', 'Putter', 'Rumble', 'Grind', 'Sputter', 'Amble']"
Four score and ten ,ninety,"['Forty', 'Fourty', 'Forty, the number', 'Ten plus thirty', 'The sum of 10 and 40', 'Score forty', 'Forty, a numeral', 'Fourty, another way to say it', 'Ten + fourty = fifty', 'A score and ten, in words', 'Forty, the answer', 'The number that is ten more than thirty-six', 'Sixty minus twenty', 'Ten greater than thirty', 'Thirty-four plus six', 'A decimal representation of 40.1', 'Ten units of four', 'Four groups of ten', 'Forty, the correct answer', 'The sum of two twenties and a ten', 'So, ""Four score and ten"" would mean 80.']"
Cold symptom,sniffle,"['Congestion', 'Runny nose', 'Stuffy sinuses', 'Chills', 'Feverishness', 'Chilliness', 'Flu-like symptoms', 'Coughing fit', 'Sinus pressure', 'Head cold', 'Body aches', 'Fatigue', 'Dizziness', 'Sore throat', 'Loss of taste and smell', 'Runny eyes', 'Congested ears', 'Nasal discharge', 'Fever', 'General malaise']"
Flat-topped height ,plateau,"['Zero', 'Nought', 'Level', 'Plane', 'Low point', 'Base level', 'Ground floor', 'Sea level', 'Mean height', 'Average elevation', 'Floor level', 'Bottom line', 'Lowest point', 'Minus one', 'Negative value', 'Zero-point', 'Nothingness', 'Vacuum state', 'Null altitude', 'Bedrock (in a figurative sense, as in ""starting from scratch"")']"
"Manifest, show ",evince,"['Display', 'Reveal', 'Expose', 'Disclose', 'Exhibit', 'Showcase', 'Demonstrate', 'Illustrate', 'Enact', 'Put on display', 'Unveil', 'Present', 'Bring to light', 'Show off', 'Highlight', 'Put into effect', 'Carry out', 'Realize', 'Concretize', 'Materialize']"
