CLUE,ANS,POS,FOUND IN
Quantity of unfinished work ,backlog,1,Backlog - A collection of pending tasks or jobs waiting to be completed.
"English poet, d.1998 -- husband of Sylvia Plath ",hughes,1,Ted Hughes
Trapped ,snared,3,Ensnared
Pot and drum ,kettle,1,Kettle (a pot used for boiling water)
Family ,kin,15,"Kinship - The connection between individuals who share common ancestry, such as blood relations or marriage."
Polish composer of much piano music ,chopin,1,Frederic Chopin
Colour it's healthy to be in ,pink,9,"Pink - Reflects love, compassion, and nurturing qualities; the soft shade of pink promotes emotional balance and calmness."
Film ,movie,12,Movie theater
Part of an ear,lobe,1,Earlobe
Juvenile,teenage,2,Teenager
