CLUE,ANS,POS
Soldier on guard ,sentry,1
Appropriate ,apt,11
Christian sacrament requiring pouring of water ,baptism,1
Access ,entry,3
River at Maidstone ,medway,1
Dabbler in the arts,dilettante,1
Definite,certain,1
Merriment ,mirth,7
Decayed areas in teeth ,caries,2
Receptacle for household rubbish,dustbin,5
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
Friction or division in church organisation ,schism,1
One not eating or using animal products ,vegan,1
Look up to ,admire,1
Small city in Cambridgeshire ,ely,1
Removed from register ,struck off,1
Neglect; abandonment ,disuse,14
"Circular band of flowers and leaves, often seen on graves ",wreath,1
Member of travelling people,nomad,4
Scottish family grouping ,clan,1
Enthusiastically ,eagerly,4
Disco light,strobe,2
