CLUE,ANS,POS
German tank ,panzer,1
Jump on one foot ,hop,10
Particles of stone/sand ,grit,2
Wide-flared trousers ,bell-bottoms,16
Tried to locate ,searched,1
3-D model of a scene ,diorama,1
A group of six voices ,sextet,5
Something abnormally large and powerful ,behemoth,5
Jousting weapon ,lance,1
Small lie ,fib,2
Fail to win ,lose,1
Hot drink ,cocoa,3
Curved oriental sabre ,scimitar,13
Become entitled; modify ,qualify,8
Closely-stitched embroidery ,needlepoint,5
Comedies of extravagant humour ,farces,1
Transporting vehicle ,van,5
"Acquire, procure",obtain,2
Put an end to; ruin ,destroy,9
"Haphazard, hit or miss ",random,3
Firm - building for animals ,stable,3
