CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Intrepid,audacious,7
Large property ,estate,1
Affection,warmth,3
Heavenly,celestial,2
Entertains ,amuses,1
Gross mistake,blunder,1
Kinship between women ,sisterhood,1
Interlace strands of material ,weave,1
Lacking in excitement ,mundane,5
Criminal deception,fraud,1
Local dignitary ,mayor,1
Pass away ,perish,6
John ...... wrote ` `The Pilgrim's Progress'' ,bunyan,1
Not guilty ,innocent,1
Without anxiety or responsibilities ,carefree,1
Branch of knowledge dealing with material resources ,economics,1
Protective or concerned ,caring,1
Retail outlet,shop,2
Royal insignia ,regalia,9
Covert ,stealthy,3
Discourage ,deter,3
Former name for Sri Lanka ,ceylon,1
Nominate ,appoint,1
