CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Rub out ,erase,1
Causing death ,lethal,1
Ruler ,king,3
Sure ,certain,1
Cultivate ,nurture,1
Spooky ,eerie,5
Loud harsh cry as of parrot or chicken ,squawk,1
Diminutive inhabitant of Hundred Acre Wood ,roo,1
Secret political clique ,cabal,1
Fanciful thoughts ,whimsy,2
An up-slope ,ascent,1
Sidewalk ,pavement,7
Prize ,trophy,2
Plant with edible stalks ,celery,5
Hoist; wading bird ,crane,1
Accumulate ,hoard,4
Small hard growth on skin,wart,16
Form of water ,steam,4
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Stone worker ,mason,3
"Leaders, bosses ",chiefs,8
