CLUE,ANS,POS
Occupant ,resident,7
Heated discord,strife,3
"Extinguish, wipe out ",eradicate,9
Still mysterious despite investigation,unexplained,3
Narrow road ,lane,2
Young geese ,goslings,1
Air-filled bag ,balloon,1
Opera by Verdi ,il trovatore,11
Removed contents,emptied,1
Remove material from a riverbed ,dredge,1
Roman goddess ,venus,1
Ovine animal-keeper ,shepherd,1
French spa town,vichy,10
Between red and yellow ,orange,1
1979 US film about Vietnam,apocalypse now,1
Submarine's eye? ,periscope,1
People of high birth,gentry,12
"Call on, go to see ",visit,2
Best possible,ideal,2
