CLUE,ANS,POS
Interconnected system of things or people ,network,1
Woolly animals ,sheep,1
Official record of names etc. ,register,1
Death notice ,obituary,1
Cage(s) to keep birds ,aviary,1
Academic robe ,gown,1
Gain knowledge ,learn,1
Not proper or suitable ,unseemly,4
Cooking stove,range,3
Small crude shelter ,hut,1
Bantu language ,swahili,2
"Surgical thread, seam ",suture,1
By the sea ,coastal,2
City in Sweden ,uppsala,4
Device to reduce vibrations ,shock absorber,1
Eat lightly and often ,graze,9
Breadwinner ,earner,1
Light coloured,fair,1
