CLUE,ANS,POS
Norwegian city ,oslo,1
Non-professional ,amateur,1
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,1
Driver's violent anger ,road rage,1
"Annelid worm, used in medicine of old",leech,1
Cancel out,nullify,1
Slender ,thin,1
Occurrence ,event,1
Greek tragedian ,aeschylus,2
Birthplace of Jesus,bethlehem,1
A synthetic fabric ,nylon,2
Radio identification ,call sign,2
Measuring stick ,ruler,1
Electronic material ,silicon,2
"Pillager, plunderer ",raider,1
Handsome young man of Greek mythology ,apollo,2
Men who are mighty in battle ,warriors,1
Abnormal body sac containing fluid ,cyst,1
Self-government in local matters ,home rule,3
Scale for shoe fasteners ,laces,1
Something provoking a response ,stimulus,1
Nightclothes,pyjamas,5
Feral ,wild,1
Bubbles ,foam,1
Police weapon ,taser,5
Baby swan ,cygnet,1
Regular,usual,8
Set of clothes,outfit,3
Surprise greatly or daze ,stun,7
