CLUE,ANS,POS
Soldier on guard ,sentry,2
Christian sacrament requiring pouring of water ,baptism,1
Definite,certain,3
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
"Concept, belief ",notion,9
One not eating or using animal products ,vegan,2
"Element 22, makes strong non-corroding alloys ",titanium,14
Small city in Cambridgeshire ,ely,8
In preference to ,above,1
Largest Roman hippodrome ,circus maximus,2
Member of travelling people,nomad,1
Scottish family grouping ,clan,1
Enthusiastically ,eagerly,1
Common fund; game ,pool,11
