CLUE,ANS,POS
Noctambulist ,sleepwalker,3
One who compensates (another) for harm or loss ,indemnifier,3
Man-made jet of water ,fountain,1
T; Argentinian dance ,tango,1
Disobey ,defy,1
S. African mongoose ,meerkat,1
Supporter or fan ,admirer,1
Those giving a party,hosts,1
Season ,spring,1
Go away ,depart,1
Police rank ,superintendent,7
Radioactive metallic element ,radium,5
Extreme fear ,terror,1
Defame falsely,libel,2
Cut down on ,reduce,1
Without pause ,nonstop,17
Water round a castle,moat,1
Weep ,cry,1
Like an omelette ,eggy,5
Feeling guilt or remorse ,ashamed,4
Hot condiment ,mustard,4
Bird (of peace?) ,dove,1
