CLUE,ANS,POS
Place of worship,temple,4
Self-service meal,buffet,1
Jutting part of lower jaw,chin,1
Type of fastening - on/off key,toggle,24
Sailor from the Arabian Nights ,sinbad,1
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Dress - clothing,garb,2
Treatment centre ,clinic,1
Wool from long-haired goats ,angora,3
State of southern US ,alabama,1
Dramatic works set to music ,operas,1
Fairground's pink confection,candy floss,3
"Jeffrey, bowman? ",archer,2
Hoodlum ,thug,1
Concerted operation to sully someone's name,smear campaign,1
Turkish ,ottoman,2
Implicit,tacit,2
Countrified,rural,1
Haunt -- preoccupy ,obsess,1
Animal entrails ,offal,3
Musical dramas ,operas,1
Utilises ,uses,2
Means of detecting and locating distant objects,radar,3
Modern Constantinople ,istanbul,1
