CLUE,ANS,POS
Large wild American feline,puma,2
Arrogance ,hubris,1
Present in great quantity ,abundant,1
Hatred ,enmity,1
Treeless plain ,steppe,3
Hyperbole,exaggeration,2
Social blunders ,gaffes,4
The Three Wise Men ,magi,1
Hide menacingly ,lurk,1
Art of designing and making clocks ,horology,1
Fill with creative purpose ,inspire,1
Refuse to endorse ,veto,10
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,1
Entry into foreign country to conquer it ,invasion,1
Something that motivates ,incentive,15
Large wading bird ,ibis,5
Group of small boats ,flotilla,3
Complete set of genetic material of an organism ,genome,1
Gentle ,mild,1
