CLUE,ANS,POS,FOUND IN
"Clothing, apparel",attire,1,Fashionable attire
Two times ,twice,4,Twice as much
Self-satisfied ,smug,5,Smugness
Qualified - expert ,able,5,Knowledgeable
Automatic machine ,robot,4,Robotic
Desiccating ,drying,1,Drying out
Bunk ,berth,8,Upper berth
Elevate ,raise,3,Raised
Shoves ,pushes,1,Pushes forcefully
"Of one from Warsaw, say ",polish,1,Polish soldier
Brigham Young state ,utah,1,Utah Governorship
Bright and warm ,sunny,1,Sunny disposition
Impose a penalty ,punish,6,Punished
River flowing through Russia and Kazakhstan to the Caspian,ural,2,Ural River
Take small bites from ,nibble,1,Nibble cautiously
Dark-red fruit ,plum,11,Purple plum (sometimes referred to as a dark-red fruit due to its purple skin and red flesh)
Penniless ,destitute,3,Financially destitute
Untidy state ,mess,2,Messy
Having no deviations ,straight,6,Straightforward
Rodent related to the guinea pig ,agouti,9,Agouti (a genus of South and Central American rodents)
Dutch painter renowned for his use of light ,vermeer,1,Johannes Vermeer
Trembling poplar ,aspen,1,Quaking aspen
Carry on where one left off,resume,2,Resume task
Sincere; eager ,earnest,5,Deeply earnest
Crack ,split,2,Split at the seams
A Mexican river ,rio,1,Rio Grande
Silver medal position,second,1,Second place
