CLUE,ANS,POS,FOUND IN
With hand below the shoulder (of bowling or serving),underarm,5,Underarm position for balance
State of being held prisoner ,captivity,13,Enslaved (in extreme cases of captivity)
Waterhole; healthy ,well,14,Wellspring of wellness
Business transaction in timber ,deal,1,Lumber deal
Very black ,inky,7,Inky black
Allow ,let,6,Letting go
From birth to death ,lifetime,7,Lifetime voyage
Bring about; on time ,prompt,8,Promptly arranged
Group of things that belong together ,set,3,Twin set
Anticipate ,foresee,1,Foreseeable future
World War I battlefield,ypres,12,Battle of Ypres
Idle wanderer ,vagabond,2,Homeless vagabond
Small leaflet ,pamphlet,2,Compact pamphlet
Gesture expressing unconcern,shrug,5,Disinterested shoulder shrug
Type of camel - cabin rat (anag),bactrian,2,Bactrian (two-humped camel adapted to cold steppe climates)
(Chemical used in production of) clear film,acetate,1,"Cellulose acetate (used in celluloid, an early transparent plastic)"
