CLUE,ANS,POS,FOUND IN
Bit part actor ,extra,2,Extra (meaning someone who fills in scenes but is not central to the plot)
"The Great Barrier ..., Australian natural wonder ",reef,1,"Reef (as in ""The Great Barrier Reef"")"
Act of kindness ,favour,13,Favour (British English spelling of 'favor')
Guardian - - ,angel,10,Guardian Angel
Fatty ,adipose,1,Adipose tissue
French river,loire,3,Loire (Longest river in France)
"American state, capital Boise ",idaho,1,Idaho - It is the only U.S
Nobleman,baron,2,Baronet (lesser nobility in the UK)
Vanity Fair author ,thackeray,1,"William Makepeace Thackeray (author of the original ""Vanity Fair"")"
Add (up); child ,tot,2,Totsum (children being counted or 'added up')
South Indian people or language ,tamil,2,Tamils
No longer in existence,extinct,2,Dinosaurs (referring to extinct creatures)
Senior ,elder,1,Elderly
"Author of The Female Eunuch, b.1939",greer,2,"1939"" is Germaine Greer"
