CLUE,ANS,POS,FOUND IN
Formal written work dealing with a particular subject ,treatise,1,Academic Treatise
Lie ,fib,6,Fibbing
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,8,Solar system members
Had as a purpose ,intended,2,Intended for
Moneylender who charges excessive interest ,usurer,16,High-interest usurer
Card game with four players ,bridge,1,Four-player bridge
Wimbledon game ,tennis,1,Tennis match
Fire-raising crime ,arson,1,Arsonist
Overwhelming fear ,panic,3,Panic-stricken
Dependent (on someone or something) ,reliant,9,Partially reliant
Fruit trees ,orchard,1,Orchard-grown
Daydreams,reveries,8,Dreamy reveries
Lustful woodland god ,satyr,9,Satyr (Greek satyrs are companions of Dionysus and associated with revelry in wild settings)
Carve a statue ,sculpt,1,Sculpting
"Maxim, self-evident truth ",axiom,10,"Layman's term for ""axioms"" or ""first principles"""
Muslim law ,sharia,1,Shariah
Map ,chart,1,Chartable
Group of nerve cells from which fibres radiate ,ganglion,3,Ganglion group
Simple ,easy,10,Easygoing
Fleet of armed ships ,armada,5,Military armada
Spanish gypsy dance ,flamenco,1,Baile Flamenco
Wreckage on sea ,flotsam,7,Sea flotsam and jetsam
