CLUE,ANS,POS
Arab ruler ,emir,6
Wearing of clothes designed to give an impression of authority,power dressing,6
Greek god of wine and ecstasy ,dionysus,1
Concurred ,agreed,1
The state of being alone ,solitude,1
Boiling water vapour,steam,1
Playwright ,dramatist,3
Generally liked ,popular,2
Affable ,genial,7
Acceptance ,approval,3
Case of top cards ,aces,1
Deferred ,delayed,2
Belgian city,liege,4
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,7
Relieving pain,analgesic,4
Branch of maths ,geometry,3
Type of music,jazz,12
Brother or sister ,sibling,1
"Alone, apart, detached ",isolated,1
"Intimidating, discouraging ",daunting,8
Queasiness ,nausea,1
