CLUE,ANS,POS,FOUND IN
Island in Bristol channel ,lundy,6,Lundy Island
A calling as to priesthood ,vocation,1,Vocation to ministry
Pieces of turf dislodged by golf clubs ,divots,1,Golf divots
Lower ,nether,10,Nether region
Plummet ,fall,4,Freefall
Edible entrails,offal,2,Offal (another term for entrails)
Flat and smooth ,even,3,Even-surfaced
Third brightest star in the sky - run a caliphate (anag),alpha centauri,1,"However, if we include galaxies and nebulae as part of ""stars"" for this puzzle, then Rigil Kentaurus (Alpha Centauri) could be considered, although it's actually a binary star system with two stars"
Fern with large fronds ,bracken,18,Pteridium aquilinum (Bracken fern)
Delilah's strong man ,samson,1,"Samson (from the Bible, known for his immense strength but was left hungry due to his enemies cutting off his hair which contained the source of his power.)"
Body that revolves around or serves another ,satellite,1,Satellite (orbiting celestial body)
Dishonest man ,rogue,7,Rogue (colloquial)
English or Dutch glazed earthenware,delft,1,"Delftware (Netherlands originating style, typically blue and white)"
