CLUE,ANS,POS,FOUND IN
German tank ,panzer,1,Panzerkampfwagen
"Irish organisation for women, initially ",ica,5,Cumann na mBan Na hÉireann - An alternate spelling that may have been used in historical context or during translations/documentation to refer to the Irish Women's Citizen Army and its associated organizations.
Jump on one foot ,hop,8,Unilateral hopping
Particles of stone/sand ,grit,13,Grit (used as a fine aggregate for construction purposes)
Something abnormally large and powerful ,behemoth,14,Behemoth (biblical reference)
Moving slowly and unsteadily,lurching,15,Lurching motion
"Of food, bought for eating elsewhere (4-4) ",takeaway,1,Takeaway meal
Fail to win ,lose,17,Loser' Written By: Dr
Hot drink ,cocoa,5,Cocoa comfort
Of flowers ,floral,2,Floral arrangement
One of the biblical twelve ,apostle,2,"Apostle: An early Christian proclaimer and missionary, often referring to those who witnessed Jesus' resurrection."
"John, Paul, George and Ringo ",beatles,1,"Fab Four: a reference to The Beatles, the iconic band consisting of John Lennon, Paul McCartney, George Harrison, and Ringo Starr."
Friendly - type ,kind,1,"Affable: Kind, pleasant, and easy to approach or talk to; amicable"
Put an end to; ruin ,destroy,13,Completely destroy or ruin
"Haphazard, hit or miss ",random,2,Randomly selected
Magnitude ,size,3,Gigantic size
