CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
Design symbolising the universe ,mandala,5
"Brilliant, fantastic ",superb,6
Piece of cooked pig inside two slices,ham sandwich,1
Rolling over and over ,tumbling,3
"Ex-Portuguese colony annexed by Indonesia, independent since 2002",east timor,1
Hindu ascetic ,yogi,3
Affronted ,insulted,1
Plaything ,toy,1
Light-hearted friendly talk ,banter,1
Yield - gain,profit,4
Rigorous ,stringent,1
Style of hat ,fedora,1
Evil-smelling animal of N America ,skunk,1
More potent,stronger,1
Cold dish ,salad,1
Leniency and compassion towards offenders ,clemency,2
"Goal, aim ",objective,1
Onlookers ,audience,6
Not harsh or violent ,gentle,1
Made bigger ,enlarged,1
Garden pest ,aphid,1
Slaughterhouse ,abattoir,3
Separating into parts ,dividing,1
A brief or casual look ,glance,1
Period of rule ,reign,1
