CLUE,ANS,POS,FOUND IN
Horse's gait - extreme leftist,trot,1,Left-handed trot
Outlook,prospect,18,Encouraging prospects
Restore to required state ,reset,20,Reset to standard
Substance sealed in container and released as fine spray ,aerosol,1,Aerosolized mist
Circular frame with spokes,wheel,1,Bicycle wheel
An exclamation of excitement or enthusiasm ,yippee,16,Yippee!
A landed estate ,demesne,5,Ancient demesne
Mathematical array ,matrix,11,Matrix (if more than one dimension is involved)
Charge with crime ,indict,2,Indicted
Go ahead; element ,lead,17,Take the lead
Money bag ,purse,2,Purses
Smuggled goods,contraband,1,Contraband items
Belgian surreal painter ,magritte,1,René Magritte
"Sinew, maybe 3 ",tendon,2,Tendon strength
Thread or tall tale ,yarn,3,Spin yarn
Draw in (with mouth) ,suck,8,Sucking on candy
Harvests ,crops,2,Bountiful crops
Charged particle,ion,1,Ionized
