CLUE,ANS,POS,FOUND IN
Collection of items of information ,data,1,Database
Afflicted ,stricken,4,"Stricken - severely affected by something, especially a natural disaster or tragedy."
"'' ... Spirit'', Noel Coward play ",blithe,8,"Spirituality - In the context of Coward's plays such as ""Blithe Spirit,"" it could represent deeper meanings or themes related to spiritual experiences."
Partially viewed ,glimpsed,19,Half-glimpsed
Seethe ,boil,1,"Boil - to reach or cause to reach a high temperature, particularly by heating until bubbles form and steam is given off."
Kind of rehearsal like thirsty trot ,dry run,2,"Dry run - An unreliable trial performance without fully engaging in the final act, akin to practicing dryly as one would when thirsty."
Impressed deeply ,awed,8,Overawed
Bay lynx ,bobcat,3,Bobcat (Lynx rufus) - A smaller species of lynx that inhabits areas such as forests and grasslands in the northeastern United States.
Towers attached to mosques ,minarets,19,"Chandni chowk (a famous market area with numerous domed minarets in Old Delhi, India)"
Geometrical figure ,rhombus,13,Rhombus (or rhombus)
Large American vulture ,condor,2,California Condor (Gymnogyps californianus)
Fish ,eel,14,"Catfish - An eel-like family of bottom-dwelling freshwater or brackish water fish known for their whisker-like barbels around the mouth area, often enjoyed fried in many cuisines worldwide."
Sensation ,feeling,9,"Tingling: A pins-and Points-sensation or mild prickling feeling, typically in a specific area of the body."
