CLUE,ANS,POS
Miniature tree ,bonsai,1
Of or to do with nerves ,neural,1
"Way, course ",route,3
Japanese island ,okinawa,5
"Dirty, grimy ",grubby,6
"Eg, native of Teheran ",iranian,2
Chic ,stylish,1
Smithy ,forge,2
Elastic item,rubber band,1
Assault ,attack,5
Proprietors ,owners,1
"Shun, avoid ",eschew,7
Female singing voice ,alto,2
Level or smooth ,even,2
Lazy ,idle,5
Cruel dictator ,despot,2
Greek master of geometry ,euclid,1
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Vigour ,energy,1
Viral disease causing paralysis ,polio,1
Stifle ,smother,13
Sudden rush,surge,6
Brazilian dance ,samba,1
Sudden sharp decrease in quantity ,dip,9
At a great distance ,afar,6
"Intermission, during a play say ",interval,8
Young people ,youths,3
Protein (catalyst) ,enzyme,1
Keen ,eager,3
Of the immediate past ,recent,1
Upper-body armour piece ,cuirass,1
Slow a vehicle ,brake,1
Deficient,lacking,1
Flat-topped height ,plateau,1
Offspring of two different species ,hybrid,1
Enquire,ask,2
Small dark-purple plum ,damson,4
"Detect, be aware of ",sense,11
A bag for schoolbooks ,satchel,2
Bunches ,clusters,1
Too tolerant or generous ,indulgent,7
