CLUE,ANS,POS,FOUND IN
Former currency of Portugal,escudo,2,Portuguese escudo
Propagate ,breed,9,Breeding
"Covered ground qith mixtureof straw, leaves etc ",mulched,1,Mulched soil
Darkness ,night,1,Nighttime
Places to sleep ,beds,11,Hospice beds
US witch-trial town ,salem,1,"Salem, Massachusetts"
Plant with small blue flowers ,forget-me-not,1,Forget-me-nots
Elongated fish ,eel,1,"Fishes can have elongated bodies in various shapes and sizes, such as eels or knifefish"
Business that serves other businesses ,agency,8,Business consultancy agency
Entrust with secret ,confide,1,Confide in
Visit casually ,drop in,12,Just drop in
Texans sometimes wear hats to hold ten of them ,gallon,2,"Ten-gallon hat - A type of Western wear that originated among Mexican Vaqueros and became popularized by cowboys, often humorously said to hold ten gallons (though it doesn't)."
Homeric legendary island of King Odysseus ,ithaca,1,Phaeacian Islands (where he received aid for his return to Ithaca)
Alias ,pseudonym,2,Pseudonym - A fictitious name adopted for various reasons.
Large snake ,boa,2,Boa constrictor
"Funny, droll ",comic,2,Comical
Medicine for constipation ,laxative,1,Laxatives
Loft ,attic,1,Attic space
"Wry, sarcastic",ironic,2,Ironical
Catch in snare ,entrap,18,Entrapped
Exhibit ,showcase,4,Showcased
Artificial fibre ,nylon,10,Nylon fabric
