CLUE,ANS,POS,FOUND IN
Large flat dish ,platter,10,Serving platter
"Plant stems, edible when cooked ",rhubarb,15,Rhubarb stalks (edible only when cooked due to high oxalic acid content in raw form)
(US) lorry driver ,trucker,10,Cross-country trucker
Tome ,book,5,Bookstore specializing in rare editions
Because -- from the time when ,since,1,"He was born into poverty, since he had limited access to nutritious meals."
One works among trees ,forester,2,"Forester: An individual responsible for managing, conserving, and developing forest resources."
Allow ,permit,8,Commencement permitted
Present or easily available ,on hand,18,Readily on hand
Earliest; good degree ,first,8,First-generation advanced
Repair ,mend,2,Mending damaged items
Illuminated ,lit,10,Well-lit
Prizes or remunerations ,rewards,10,Earned rewards
Unwilling to change views ,intransigent,14,Intransigent attitude
Elucidated,clarified,7,Comprehensively clarified
Jewish salutation ,shalom,1,"Shalom Aleichem (Hello, Peace be upon you)"
Alloy ,brass,17,Bronze (brass and copper mix)
