CLUE,ANS,POS
Group of flies ,swarm,1
Pyramidal Asian temple ,pagoda,3
Conspire ,collude,3
Collection of tunes performed as one piece ,medley,1
Inconsiderate - reckless,thoughtless,1
Roof of the mouth ,palate,1
Physically weak ,frail,1
Given coat of gold,gilded,4
Return to custody while further evidence is sought ,remand,3
Painting genre ,still life,3
Unreadable ,illegible,1
Weapon store ,arsenal,1
Latin form of Odysseus ,ulysses,2
Victor ,winner,5
Anxious ,edgy,9
Root vegetable ,potato,1
Send manna to this US state ,montana,7
Go beyond ,exceed,1
Indian city ,delhi,2
Main pack of cyclists in a race ,peloton,1
Mistake ,error,1
The process of selecting actors for play ,casting,1
Animal symbolising the British,bulldog,3
Internal generation of heat in animals ,endothermy,6
Instrument for viewing internal body parts ,endoscope,3
European country ,denmark,12
Australian island ,tasmania,1
Egg/sperm-union cell ,zygote,1
Dropped ,fallen,1
Edible mollusc,abalone,6
Archer,bowman,1
