CLUE,ANS,POS,FOUND IN
Conforming to the accepted beliefs of a religion ,orthodox,2,Orthodoxy
Ship's load ,cargo,1,Cargo hold
Warplane ,fighter,3,Fighter jet
"Austrian psychologist, 1870-1937",adler,1,Alfred Adler
Combat ,war,3,Warfare
Type of water lily ,lotus,3,"Nelumbo nucifera (the sacred lotus, often associated with the concept of purity)"
De-sex ,neuter,3,Neutered
Administrative body ,council,7,Governing council
"Leonhard --, C18 Swiss mathematician ",euler,17,Euler characteristic
Prefix denoting life ,bio,1,Bio-
