CLUE,ANS,POS,FOUND IN
Unit of electrical energy ,kilowatt-hour,2,Kilowatt-hour (kWh)
Flabbergast ,astound,3,Astounded
Car (US) ,auto,1,Automobile
Lie on surface of water,float,1,Floating
Applaud ,cheer,11,Cheering with hands
Two-hump camel ,bactrian,5,Camelus bactrianus (commonly known as the two-humped or Bactrian camel)
Tail vertebrae ,coccyx,6,Coccyx (tailbone)
Offend(ed),hurt,15,Hurt feelings
Flee ,escape,1,Escaped
"Informally, an important person - sounds loud ",big shot,7,Big shots
Lloyd Webber musical set in Argentina ,evita,2,"Evita (While not exclusively set in Argentina, it's closely associated with Eva Perón and Argentina)"
Pull hard ,yank,3,Hard yank
Simple arithmetic ,addition,1,Addition (+)
Accessible to all ,public,6,Publicly accessible
Game in which the answer is acted out ,charade,1,Charades
Edible bulb ,onion,2,Onion bulb
God of darkness ,erebus,12,Erebus (the personification of darkness in Greek mythology)
In the Land of Nod ,asleep,18,Momentarily asleep
Speak contemptuously or drink informally ,scoff,19,Scoffingly taking a swig from a bottle
Use a razor ,shave,3,Facial shaver
German playwright ,brecht,2,Bertolt Brecht
Brushwood ,scrub,6,Scrub forest
Taking a picture of ,imaging,7,Infrared imaging
Grime; rock music style ,grunge,10,Grunge aesthetic
Songbird ,lark,11,Meadowlark
Vote in ,elect,3,Electorate
Numerous small songbirds ,finches,13,Flock of finches
Slight advantage,edge,1,Minor edge
Somewhat rough (sea),choppy,3,Choppy seas
