CLUE,ANS,POS
Russian dictator ,stalin,1
"Apply, employ ",use,1
"Going on and on, interminable ",endless,1
Alter ,amend,7
Fasteners with threaded shanks ,screws,1
Latin poet ,virgil,2
Male fertilising organ of flowering plants ,stamen,1
"With tender, nostalgic or sad feelings ",sentimental,4
Firmly fixed or free from uncertainty ,secure,8
Winter sport ,skiing,1
It connects points of equal air pressure ,isobar,1
Fungus used in baking ,yeast,1
Asian country ,india,3
Baldness,alopecia,1
Die away ,dwindle,2
"Natural, inborn ",innate,1
Dwell ,reside,1
Glass or plastic vessel ,bottle,2
Plant from a corm,crocus,2
NW US state ,montana,4
Soup spoon ,ladle,1
Small pointed projectile ,dart,2
"Unite, merge ",combine,1
Enlisted in the armed forces,signed up,4
Respectful and considerate ,polite,2
"Praised, lauded ",extolled,8
