CLUE,ANS,POS
Downward path ,descent,1
The animal said to be stubborn ,mule,1
"Ghastly, grisly ",gruesome,1
Great sorrow at someone's death ,grief,2
Young animal,calf,1
Marvellous ,superb,2
Small bird ,wren,5
Advertising booklet,brochure,1
"Motionless, inactive ",still,11
Meddle ,interfere,1
Soaked ,drenched,1
"Small, light boat ",canoe,5
Southern African desert ,kalahari,1
Young sheep ,lamb,1
Singing to pre-recorded backing tracks ,karaoke,1
Lack of anything being done ,inaction,1
Despicable type (of insect?) ,louse,3
West African river ,niger,1
Exclusive control of something ,monopoly,1
Loss of memory ,amnesia,2
