CLUE,ANS,POS
Grasslike marsh plant ,sedge,5
Cheap fruit? ,peach,11
Ancient Mexican ,aztec,1
Nebraska city ,omaha,1
Slangy adjective for harking back to the past ,retro,7
Ornamental garden plant ,hosta,12
Coxswain ,helmsman,1
Short note ,memo,1
Strange ,odd,3
Go out of favour,fall from grace,1
Royal seat ,throne,1
White ant ,termite,2
Let fall ,drop,4
Rare noble gas ,radon,3
Honest and open ,candid,2
Wood ,timber,2
Plan,blueprint,1
Overdue,late,6
Domestic animal ,cat,2
Entice ,tempt,8
