CLUE,ANS,POS,FOUND IN
"Rue, repent ",regret,1,Regretful
Route ,path,1,Travel path
Rich fabric ,velvet,1,Luxurious velvet
Scope - send money ,remit,10,Remittance service
Imaginary white horse with long horn ,unicorn,3,Unicorn-horse hybrid
Dome ,cupola,10,Cupola-topped
Repair ,mend,2,Mending
Have ,own,2,Ownership
Feline shriek ,caterwaul,6,Caterwauling anxiously
A tooth on a wheel ,cog,1,Cogtooth
Hand implements ,tools,16,Fulcrum-based tools
Locomotive ,engine,1,Train engine
American (colloq.) ,yank,1,Yankee
Performance by one person ,solo,1,Solo act
Founder of Methodism ,wesley,1,John Wesley
Absolutely sure ,certain,1,Certainly
Male shop worker ,salesman,7,Clothes salesman
Spin-stabilised device ,gyro,2,Gyroscopic platform
Showing forgiveness ,merciful,4,Merciful disposition
Zodiac sign - tumour ,cancer,1,Cancerous growth
Pleasure boats ,yachts,1,Pleasure yachts
Established religious ceremony ,rite,6,Holy rite
