CLUE,ANS,POS
Eructate,burp,2
"Depend, bank",rely,1
Act -- rotate ,turn,7
A calling as to priesthood ,vocation,2
Great happiness and exhilaration ,euphoria,1
Soapy froth ,lather,3
Pieces of turf dislodged by golf clubs ,divots,1
Plummet ,fall,1
"Uncontrollable fit (of giggles, coughing etc)",paroxysm,2
Muse of history,clio,1
Younger or lower in rank ,junior,1
Influenced or touched by an external factor ,affected,2
Utter curses upon ,execrate,6
In a chair ,seated,1
Pot for ashes ,urn,1
Flat and smooth ,even,3
Bring in to the country ,import,1
Fairly large,ample,1
Delilah's strong man ,samson,2
Early bedtime enforced by military ,curfew,2
Extreme deviation from the mean -- our tile (anag) ,outlier,1
Hearth goddess; a match ,vesta,1
Part of the digestive system ,gut,19
Gulf state ,qatar,20
Body that revolves around or serves another ,satellite,10
Irritate ,annoy,1
Throw (dice) ,roll,1
Prudent,careful,4
Dishonest man ,rogue,3
English or Dutch glazed earthenware,delft,1
