CLUE,ANS,POS
Ideal ,optimal,2
Cover for a gramophone record ,sleeve,2
Appends ,adds,2
Vertical parts of stairs ,risers,1
Disastrous ,catastrophic,1
Take part in contest,compete,1
First Greek letter ,alpha,1
Channel north of Isle of Wight ,solent,1
Objectives ,aims,2
Five-cent coin (US) ,nickel,1
Delicate ornamental metalwork,filigree,1
Allowed to enter ,admitted,2
Cheese,camembert,6
Of the brain ,cerebral,14
Word for word ,verbatim,4
Actor with non-speaking role ,extra,1
Tempting ,enticing,7
"Settled, found a solution ",resolved,1
Small stone ,pebble,1
"Diamonds, rubies, sapphires etc ",jewels,3
Science of speech sounds,phonetics,1
Walk arrogantly ,swagger,2
American region of religious fundamentalism ,bible belt,1
Animal with a sting in its tail ,scorpion,1
Dispensary ,pharmacy,1
Very strong wind ,gale,1
Clarified butter used in Indian cooking ,ghee,1
Boy ,lad,4
