CLUE,ANS,POS,FOUND IN
Of the brain ,cerebral,2,Cerebral function
Head of corn,ear,8,Earliest harvest herald
Person who watches others in secret ,voyeur,9,Private voyeur
Observe ,eye,18,Visible to the eye
Lubricant ,oil,1,Oil-based substance for reducing friction
Land covered with trees,forest,1,Forested
-- Boleyn ,anne,1,Queen Anne Boleyn
Inflamed ,red,7,Reddened
Wonderful ,super,5,Superb
Inexpensive accommodation as for back-packers ,hostel,4,Backpacker hostel
"Destiny, kismet ",fate,1,Fated encounter
